case_id,hh_f11,hh_f11_oth,hh_f12,hh_f19,hh_f25,hh_f26a,hh_f26b,ea_lat_mod,ea_lon_mod,Air circulation,Air conditioner,Iron,Radio,Refrigerator,Television,Washing machine,Electricity,region,reside,hh_wgt,Number of household members,Wealth index factor score for urban/rural (5 decimals),Type of place of residence,Household sample weight (6 decimals),Energy Use
203032920140,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.4842395782471,33.8846397399902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,204.829560771,4,-64355.0,2.0,204829561,0.0
203032920156,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.4842395782471,33.8846397399902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,204.829560771,3,50016.0,2.0,204829561,0.0
203032920246,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.4842395782471,33.8846397399902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,204.829560771,4,-131362.0,2.0,204829561,0.0
203042930002,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,5,-131362.0,2.0,120482391,0.0
203042930020,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,120.482391326,7,62271.0,2.0,120482391,5.003515054281687
203042930021,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,2,-131362.0,2.0,120482391,0.0
203042930026,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,3,-131362.0,2.0,120482391,0.0
203042930044,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,120.482391326,5,-61065.0,2.0,120482391,4.3734482957731124
203042930057,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,120.482391326,6,-61065.0,2.0,120482391,4.704316090098694
203042930058,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,6,-64355.0,2.0,120482391,0.0
203042930063,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,120.482391326,6,-61065.0,2.0,120482391,4.704316090098694
203042930100,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,120.482391326,2,-61065.0,2.0,120482391,3.031433133020796
203042930118,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,120.482391326,6,154868.0,2.0,120482391,4.704316090098694
203042930120,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,1,-109588.0,2.0,120482391,0.0
203042930136,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,7,-131362.0,2.0,120482391,0.0
203042930140,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2663602828979,33.9988784790039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,120.482391326,3,-131362.0,2.0,120482391,0.0
203042940004,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,8,-11276.0,2.0,176860758,0.0
203042940031,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,7,37246.0,2.0,176860758,5.003515054281687
203042940062,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,5,115481.0,2.0,176860758,0.0
203042940073,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,4,-131362.0,2.0,176860758,0.0
203042940075,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,6,37206.0,2.0,176860758,0.0
203042940082,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,1,115481.0,2.0,176860758,0.0
203042940092,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,8,-33051.0,2.0,176860758,0.0
203042940096,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,7,-29801.0,2.0,176860758,0.0
203042940128,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,5,-131362.0,2.0,176860758,0.0
203042940129,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3430795669556,33.9630699157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,176.86075843700002,1,-131362.0,2.0,176860758,0.0
203052950014,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,4,-131362.0,2.0,128126273,0.0
203052950044,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,3,-109588.0,2.0,128126273,0.0
203052950067,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,3,296859.0,2.0,128126273,0.0
203052950072,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,5,458052.0,2.0,128126273,0.0
203052950104,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,5,137255.0,2.0,128126273,0.0
203052950111,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,7,331414.0,2.0,128126273,0.0
203052950112,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,128.12627256,2,129278.0,2.0,128126273,3.031433133020796
203052950126,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,3,-131362.0,2.0,128126273,0.0
203052950167,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,4,-109588.0,2.0,128126273,0.0
203052950201,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,5,-109588.0,2.0,128126273,0.0
203052950221,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,7,353188.0,2.0,128126273,0.0
203052950229,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1383304595947,33.9057388305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,128.12627256,3,-131362.0,2.0,128126273,0.0
203052960084,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,1,-131362.0,2.0,80182911,0.0
203052960096,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,80.182910709,6,-39291.0,2.0,80182911,4.704316090098694
203052960128,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,80.182910709,6,62271.0,2.0,80182911,4.704316090098694
203052960134,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,7,-109588.0,2.0,80182911,0.0
203052960137,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,6,-33051.0,2.0,80182911,0.0
203052960190,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,6,-109588.0,2.0,80182911,0.0
203052960237,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,9,-131362.0,2.0,80182911,0.0
203052960264,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,5,-131362.0,2.0,80182911,0.0
203052960295,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.225040435791,33.7911911010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,80.182910709,5,-109588.0,2.0,80182911,0.0
203052970006,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,217.358374948,4,277809.0,2.0,217358375,4.0
203052970021,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,7,-16991.0,2.0,217358375,0.0
203052970073,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,3,17169.0,2.0,217358375,0.0
203052970085,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,4,-33051.0,2.0,217358375,0.0
203052970097,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,7,37206.0,2.0,217358375,0.0
203052970123,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,6,90285.0,2.0,217358375,0.0
203052970147,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,217.358374948,5,104253.0,2.0,217358375,4.3734482957731124
203052970210,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,6,-131362.0,2.0,217358375,0.0
203052970222,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,2,-131362.0,2.0,217358375,0.0
203052970234,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,3,-131362.0,2.0,217358375,0.0
203052970288,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,5,-33051.0,2.0,217358375,0.0
203052970301,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,217.358374948,4,-61065.0,2.0,217358375,4.0
203052970313,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2268600463867,33.8662605285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,217.358374948,6,-131362.0,2.0,217358375,0.0
203052980015,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,3,-29801.0,2.0,143871857,0.0
203052980034,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,3,-131362.0,2.0,143871857,0.0
203052980041,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,3,-131362.0,2.0,143871857,0.0
203052980048,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,8,-131362.0,2.0,143871857,0.0
203052980058,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,5,-131362.0,2.0,143871857,0.0
203052980071,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,5,-131362.0,2.0,143871857,0.0
203052980081,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,143.871856546,3,-61065.0,2.0,143871857,3.5652049159320067
203052980103,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,7,-131362.0,2.0,143871857,0.0
203052980145,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,143.871856546,5,160582.0,2.0,143871857,4.3734482957731124
203052980148,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,3,137255.0,2.0,143871857,0.0
203052980149,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,4,-131362.0,2.0,143871857,0.0
203052980151,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,143.871856546,2,129278.0,2.0,143871857,3.031433133020796
203052980163,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,2,-29801.0,2.0,143871857,0.0
203052980173,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.1833600997925,33.8633995056152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,143.871856546,7,204262.0,2.0,143871857,0.0
203052990011,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,554.135683871,4,-61065.0,2.0,554135684,4.0
203052990017,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,554.135683871,4,107503.0,2.0,554135684,4.0
203052990023,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,554.135683871,2,-39291.0,2.0,554135684,3.031433133020796
203052990029,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,6,-109588.0,2.0,554135684,0.0
203052990048,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,1,-109588.0,2.0,554135684,0.0
203052990060,OTHER(SPECIFY),DRY CELL (PHONE),COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,5,-29801.0,2.0,554135684,0.0
203052990066,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,2,-11276.0,2.0,554135684,0.0
203052990072,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,2,-109588.0,2.0,554135684,0.0
203052990078,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,6,229852.0,2.0,554135684,0.0
203052990106,BATTERY/DRY CELL(TORCH),,CHARCOAL,NO,,,,-13.232569694519,33.8411712646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,554.135683871,6,196887.0,2.0,554135684,0.0
203063000014,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,4,115481.0,2.0,162367460,0.0
203063000016,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,3,-29801.0,2.0,162367460,0.0
203063000018,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,3,-131362.0,2.0,162367460,0.0
203063000020,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,7,-131362.0,2.0,162367460,0.0
203063000033,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,5,-109588.0,2.0,162367460,0.0
203063000043,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,10,-61065.0,2.0,162367460,5.770799623628855
203063000048,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,7,160582.0,2.0,162367460,5.003515054281687
203063000049,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,7,-39291.0,2.0,162367460,5.003515054281687
203063000058,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,4,-61065.0,2.0,162367460,4.0
203063000072,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,3,-61065.0,2.0,162367460,3.5652049159320067
203063000073,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,1,-109588.0,2.0,162367460,0.0
203063000086,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,5,-64355.0,2.0,162367460,0.0
203063000107,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,6,53306.0,2.0,162367460,4.704316090098694
203063000118,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.432089805603,33.9660301208496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,162.36746034299998,4,238817.0,2.0,162367460,0.0
203073010002,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,2,-109588.0,2.0,174109765,0.0
203073010014,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,3,17169.0,2.0,174109765,0.0
203073010018,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,7,-109588.0,2.0,174109765,0.0
203073010042,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,5,-61065.0,2.0,174109765,8.746896591546225
203073010043,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,6,-64355.0,2.0,174109765,0.0
203073010047,GRASS,,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,2,-131362.0,2.0,174109765,0.0
203073010058,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,4,27716.0,2.0,174109765,8.0
203073010061,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,2,173352.0,2.0,174109765,0.0
203073010069,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,4,-64355.0,2.0,174109765,0.0
203073010079,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,4,-131362.0,2.0,174109765,0.0
203073010106,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,8,-109588.0,2.0,174109765,0.0
203073010108,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,6,-131362.0,2.0,174109765,0.0
203073010130,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.2251996994019,33.713680267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,174.10976452100002,3,-131362.0,2.0,174109765,0.0
203073020010,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3567304611206,33.7945899963379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,181.146471913,4,-131362.0,2.0,181146472,0.0
203073020011,BATTERY/DRY CELL(TORCH),,COLLECTED FIREWOOD,NO,,,,-13.3567304611206,33.7945899963379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Central,rural,181.146471913,4,-131362.0,2.0,181146472,0.0
